InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
559909,22027,TEA PARTY BIRTHDAY CARD,12,13/07/2011 14:28,0.42,18245
559907,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,13/07/2011 13:37,1.65,12766
559907,20725,LUNCH BAG RED RETROSPOT,20,13/07/2011 13:37,1.65,12766
559907,23154,SET OF 4 JAM JAR MAGNETS,24,13/07/2011 13:37,2.08,12766
559906,82482,WOODEN PICTURE FRAME WHITE FINISH,6,13/07/2011 13:33,2.55,18219
559904,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,13/07/2011 13:20,1.65,13149
559904,23134,LARGE ZINC HEART WALL ORGANISER,2,13/07/2011 13:20,8.25,13149
559904,10133,COLOURING PENCILS BROWN TUBE,20,13/07/2011 13:20,0.42,13149
559904,22508,DOORSTOP RETROSPOT HEART,4,13/07/2011 13:20,3.75,13149
559903,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,13/07/2011 13:16,1.95,12935
559902,23093,SMALL PARISIENNE HEART PHOTO FRAME ,2,13/07/2011 13:14,2.49,14502
559902,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,13/07/2011 13:14,0.65,14502
559902,22077,6 RIBBONS RUSTIC CHARM,1,13/07/2011 13:14,1.65,14502
559898,84849D,HOT BATHS SOAP HOLDER,2,13/07/2011 12:18,1.69,16225
559898,23093,SMALL PARISIENNE HEART PHOTO FRAME ,4,13/07/2011 12:18,2.49,16225
559898,22588,CARD HOLDER GINGHAM HEART,4,13/07/2011 12:18,2.89,16225
559898,23203,JUMBO BAG DOILEY PATTERNS,4,13/07/2011 12:18,2.08,16225
559898,84971S,SMALL HEART FLOWERS HOOK ,2,13/07/2011 12:18,0.85,16225
559897,21945,STRAWBERRIES  DESIGN FLANNEL ,12,13/07/2011 12:18,0.85,16779
559897,84692,BOX OF 24 COCKTAIL PARASOLS,25,13/07/2011 12:18,0.42,16779
559894,47593B,SCOTTIE DOGS BABY BIB,2,13/07/2011 12:06,0.39,14159
559894,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,13/07/2011 12:06,0.39,14159
559894,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2,13/07/2011 12:06,0.39,14159
559894,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,13/07/2011 12:06,0.55,14159
559894,22233,JIGSAW RABBIT AND BIRDHOUSE,1,13/07/2011 12:06,0.59,14159
559894,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,13/07/2011 12:06,2.95,14159
559894,23286,BLUE VINTAGE SPOT BEAKER,4,13/07/2011 12:06,0.85,14159
559888,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,13/07/2011 11:47,2.95,16450
559888,23227,FILIGREE HEART BUTTERFLY WHITE ,24,13/07/2011 11:47,1.25,16450
559887,20726,LUNCH BAG WOODLAND,2,13/07/2011 11:44,1.65,13263
559887,21877,HOME SWEET HOME MUG,1,13/07/2011 11:44,1.25,13263
559887,21876,POTTERING MUG,1,13/07/2011 11:44,1.25,13263
559887,21871,SAVE THE PLANET MUG,3,13/07/2011 11:44,1.25,13263
559887,21990,MODERN FLORAL STATIONERY SET,1,13/07/2011 11:44,1.25,13263
559884,22609,PENS ASSORTED SPACEBALL,72,13/07/2011 11:34,0.19,16843
559884,22232,JIGSAW TOADSTOOLS 3 PIECE,32,13/07/2011 11:34,0.59,16843
559881,22030,SWALLOWS GREETING CARD,12,13/07/2011 11:33,0.42,16899
559881,23315,IVORY REFECTORY CLOCK,1,13/07/2011 11:33,9.95,16899
559878,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,2,13/07/2011 11:19,4.25,15493
559878,22697,GREEN REGENCY TEACUP AND SAUCER,2,13/07/2011 11:19,2.95,15493
559876,21967,PACK OF 12 SKULL TISSUES,12,13/07/2011 11:09,0.29,15752
559876,22551,PLASTERS IN TIN SPACEBOY,2,13/07/2011 11:09,1.65,15752
559876,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,4,13/07/2011 11:09,0.42,15752
559876,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,13/07/2011 11:09,1.25,15752
559866,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,13/07/2011 10:43,9.95,15795
559866,21790,VINTAGE SNAP CARDS,12,13/07/2011 10:43,0.85,15795
559866,85132C,CHARLIE AND LOLA FIGURES TINS,12,13/07/2011 10:43,1.95,15795
559866,84212,"ASSORTED FLOWER COLOUR ""LEIS""",24,13/07/2011 10:43,0.65,15795
559866,21931,JUMBO STORAGE BAG SUKI,10,13/07/2011 10:43,2.08,15795
559865,21497,FANCY FONTS BIRTHDAY WRAP,25,13/07/2011 10:39,0.42,14409
559865,23254,CHILDRENS CUTLERY DOLLY GIRL ,6,13/07/2011 10:39,4.15,14409
559864,22961,JAM MAKING SET PRINTED,12,13/07/2011 10:38,1.45,14916
559864,22489,PACK OF 12 TRADITIONAL CRAYONS,24,13/07/2011 10:38,0.42,14916
559863,22435,SET OF 9 HEART SHAPED BALLOONS,4,13/07/2011 10:33,1.25,15039
559862,22356,CHARLOTTE BAG PINK POLKADOT,10,13/07/2011 10:30,0.85,12782
559836,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,13/07/2011 10:09,1.95,13911
559836,22342,HOME GARLAND PAINTED ZINC ,24,13/07/2011 10:09,0.75,13911
559836,21390,FILIGRIS HEART WITH BUTTERFLY,24,13/07/2011 10:09,1.25,13911
559834,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,13/07/2011 10:02,14.95,12576
559831,23202,JUMBO BAG VINTAGE LEAF,20,13/07/2011 09:58,2.08,14709
559831,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,13/07/2011 09:58,2.08,14709
559824,22667,RECIPE BOX RETROSPOT ,1,12/07/2011 17:23,2.95,17576
559813,22961,JAM MAKING SET PRINTED,12,12/07/2011 15:42,1.45,18272
559813,23080,RED METAL BOX TOP SECRET,2,12/07/2011 15:42,8.25,18272
559812,21066,VINTAGE RED MUG,6,12/07/2011 15:29,1.25,15051
559811,23202,JUMBO BAG VINTAGE LEAF,10,12/07/2011 15:22,2.08,13269
559811,22556,PLASTERS IN TIN CIRCUS PARADE ,12,12/07/2011 15:22,1.65,13269
559811,21787,RAIN PONCHO RETROSPOT,24,12/07/2011 15:22,0.85,13269
559811,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,12/07/2011 15:22,0.85,13269
559810,22567,20 DOLLY PEGS RETROSPOT,12,12/07/2011 15:15,1.45,16168
559809,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,12/07/2011 14:57,2.95,16409
559809,20674,GREEN POLKADOT BOWL,4,12/07/2011 14:57,1.25,16409
559807,22672,FRENCH BATHROOM SIGN BLUE METAL,3,12/07/2011 14:48,1.65,17841
559807,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,12/07/2011 14:48,0.29,17841
559807,22423,REGENCY CAKESTAND 3 TIER,2,12/07/2011 14:48,12.75,17841
559807,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,12/07/2011 14:48,1.25,17841
559807,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,12/07/2011 14:48,2.08,17841
559807,21212,PACK OF 72 RETROSPOT CAKE CASES,2,12/07/2011 14:48,0.55,17841
559807,84926A,WAKE UP COCKEREL TILE COASTER,1,12/07/2011 14:48,0.29,17841
559807,22728,ALARM CLOCK BAKELIKE PINK,1,12/07/2011 14:48,3.75,17841
559807,21917,SET 12 KIDS  WHITE CHALK STICKS,2,12/07/2011 14:48,0.42,17841
559806,21504,SKULLS GREETING CARD,12,12/07/2011 14:26,0.42,13311
559806,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,3,12/07/2011 14:26,4.25,13311
559806,22023,EMPIRE BIRTHDAY CARD,12,12/07/2011 14:26,0.42,13311
559804,22037,ROBOT BIRTHDAY CARD,12,12/07/2011 14:17,0.42,17405
559804,22025,RING OF ROSES BIRTHDAY CARD,12,12/07/2011 14:17,0.42,17405
559791,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/07/2011 12:24,2.55,17675
559784,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,12/07/2011 12:07,2.08,16839
559774,20727,LUNCH BAG  BLACK SKULL.,3,12/07/2011 11:37,1.65,18122
559774,22176,BLUE OWL SOFT TOY,2,12/07/2011 11:37,2.95,18122
559751,22998,TRAVEL CARD WALLET KEEP CALM,24,12/07/2011 11:28,0.42,14688
559746,21621,VINTAGE UNION JACK BUNTING,1,12/07/2011 11:16,8.5,16515
559746,23252,VINTAGE RED ENAMEL TRIM JUG ,4,12/07/2011 11:16,3.75,16515
559745,23321,SMALL WHITE HEART OF WICKER,8,12/07/2011 11:15,1.65,17790
559733,21314,SMALL GLASS HEART TRINKET POT,8,12/07/2011 10:54,2.1,16145
559711,20713,JUMBO BAG OWLS,10,12/07/2011 10:46,2.08,13590
559710,20724,RED RETROSPOT CHARLOTTE BAG,20,12/07/2011 10:25,0.85,12474
559710,23292,SPACEBOY CHILDRENS CUP,8,12/07/2011 10:25,1.25,12474
559707,21232,STRAWBERRY CERAMIC TRINKET BOX,12,12/07/2011 10:04,1.25,12358
559706,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,12/07/2011 10:02,5.95,16609
559706,22508,DOORSTOP RETROSPOT HEART,4,12/07/2011 10:02,3.75,16609
559706,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,12/07/2011 10:02,4.95,16609
559706,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/07/2011 10:02,2.95,16609
559706,23209,LUNCH BAG DOILEY PATTERN ,10,12/07/2011 10:02,1.65,16609
559704,21242,RED RETROSPOT PLATE ,8,12/07/2011 09:54,1.69,12669
559704,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,12/07/2011 09:54,4.95,12669
559700,22470,HEART OF WICKER LARGE,150,12/07/2011 09:04,3.21,17450
559698,21462,NURSERY A B C PAINTED LETTERS,2,11/07/2011 17:07,6.75,17589
559698,23206,LUNCH BAG APPLE DESIGN,10,11/07/2011 17:07,1.65,17589
559697,23298,SPOTTY BUNTING,1,11/07/2011 17:03,4.95,15577
559697,22698,PINK REGENCY TEACUP AND SAUCER,6,11/07/2011 17:03,2.95,15577
559696,23207,LUNCH BAG ALPHABET DESIGN,3,11/07/2011 16:59,1.65,15577
559691,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,11/07/2011 15:52,2.95,13089
559686,20756,GREEN FERN POCKET BOOK,6,11/07/2011 15:26,0.85,17966
559686,21591,COSY HOUR CIGAR BOX MATCHES ,4,11/07/2011 15:26,1.25,17966
559680,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,11/07/2011 14:47,0.85,12717
559679,23160,REGENCY TEA SPOON,12,11/07/2011 14:46,1.25,15265
559679,22697,GREEN REGENCY TEACUP AND SAUCER,6,11/07/2011 14:46,2.95,15265
559679,23174,REGENCY SUGAR BOWL GREEN,6,11/07/2011 14:46,4.15,15265
559678,22691,DOORMAT WELCOME SUNRISE,2,11/07/2011 14:43,7.95,16033
559678,22670,FRENCH WC SIGN BLUE METAL,2,11/07/2011 14:43,1.25,16033
559678,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,11/07/2011 14:43,2.55,16033
559678,23065,LARGE DECO JEWELLERY STAND,1,11/07/2011 14:43,12.5,16033
559676,82483,WOOD 2 DRAWER CABINET WHITE FINISH,16,11/07/2011 14:40,5.95,17340
559676,20749,ASSORTED COLOUR MINI CASES,2,11/07/2011 14:40,7.95,17340
559674,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,11/07/2011 14:16,2.1,15856
559674,22673,FRENCH GARDEN SIGN BLUE METAL,6,11/07/2011 14:16,1.25,15856
559673,85130B,BEADED CRYSTAL HEART GREEN LARGE,6,11/07/2011 14:10,0.79,13224
559673,22052,VINTAGE CARAVAN GIFT WRAP,21,11/07/2011 14:10,0.42,13224
559672,22659,LUNCH BOX I LOVE LONDON,3,11/07/2011 14:04,1.95,14796
559672,84992,72 SWEETHEART FAIRY CAKE CASES,4,11/07/2011 14:04,0.55,14796
559672,37446,MINI CAKE STAND WITH HANGING CAKES,1,11/07/2011 14:04,1.45,14796
559669,22204,MILK PAN BLUE POLKADOT,4,11/07/2011 13:47,3.75,16332
559669,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,11/07/2011 13:47,5.95,16332
559669,22430,ENAMEL WATERING CAN CREAM,4,11/07/2011 13:47,4.95,16332
559668,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,11/07/2011 13:40,0.83,13394
559665,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,11/07/2011 13:35,2.95,12556
559665,21385,IVORY HANGING DECORATION  HEART,5,11/07/2011 13:35,0.85,12556
559661,21523,DOORMAT FANCY FONT HOME SWEET HOME,8,11/07/2011 13:22,7.95,18061
559653,84879,ASSORTED COLOUR BIRD ORNAMENT,4,11/07/2011 12:49,1.69,14552
559653,23150,IVORY SWEETHEART SOAP DISH,1,11/07/2011 12:49,2.49,14552
559653,23254,CHILDRENS CUTLERY DOLLY GIRL ,2,11/07/2011 12:49,4.15,14552
559653,21243,PINK  POLKADOT PLATE ,2,11/07/2011 12:49,1.69,14552
559653,82552,WASHROOM METAL SIGN,2,11/07/2011 12:49,1.45,14552
559652,22960,JAM MAKING SET WITH JARS,6,11/07/2011 12:47,4.25,17164
559641,21090,SET/6 COLLAGE PAPER PLATES,2,11/07/2011 12:31,0.39,13184
559641,23298,SPOTTY BUNTING,4,11/07/2011 12:31,4.95,13184
559641,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,11/07/2011 12:31,4.95,13184
559640,23298,SPOTTY BUNTING,50,11/07/2011 12:30,4.15,15812
559609,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,11/07/2011 11:51,1.45,13754
559557,15044C,PURPLE PAPER PARASOL,6,11/07/2011 10:33,2.95,17444
559557,84817,DANISH ROSE DECORATIVE PLATE,6,11/07/2011 10:33,2.1,17444
559557,10133,COLOURING PENCILS BROWN TUBE,20,11/07/2011 10:33,0.42,17444
559557,23174,REGENCY SUGAR BOWL GREEN,4,11/07/2011 10:33,4.15,17444
559557,23241,TREASURE TIN GYMKHANA DESIGN,6,11/07/2011 10:33,2.08,17444
559557,22624,IVORY KITCHEN SCALES,2,11/07/2011 10:33,8.5,17444
559554,23244,ROUND STORAGE TIN VINTAGE LEAF,48,11/07/2011 10:12,1.65,14258
559554,20728,LUNCH BAG CARS BLUE,20,11/07/2011 10:12,1.65,14258
559553,23076,ICE CREAM SUNDAE LIP GLOSS,24,11/07/2011 09:23,1.25,16174
559552,22068,BLACK PIRATE TREASURE CHEST,2,10/07/2011 16:29,1.65,16014
559552,21407,BROWN CHECK CAT DOORSTOP ,1,10/07/2011 16:29,4.25,16014
559551,82494L,WOODEN FRAME ANTIQUE WHITE ,2,10/07/2011 16:18,2.95,16877
559551,35965,FOLKART HEART NAPKIN RINGS,7,10/07/2011 16:18,0.79,16877
559549,84596F,SMALL MARSHMALLOWS PINK BOWL,3,10/07/2011 15:25,0.42,13230
559549,84596G,SMALL CHOCOLATES PINK BOWL,3,10/07/2011 15:25,0.42,13230
559549,20846,ZINC HEART LATTICE T-LIGHT HOLDER,3,10/07/2011 15:25,1.25,13230
559549,21636,MADRAS NOTEBOOK MEDIUM,2,10/07/2011 15:25,0.75,13230
559548,21033,JUMBO BAG CHARLIE AND LOLA TOYS,4,10/07/2011 15:17,2.08,17997
559547,22084,PAPER CHAIN KIT EMPIRE,3,10/07/2011 15:12,2.95,17758
559547,20676,RED RETROSPOT BOWL,1,10/07/2011 15:12,1.25,17758
559544,22562,MONSTERS STENCIL CRAFT,1,10/07/2011 13:52,1.25,17126
559544,22993,SET OF 4 PANTRY JELLY MOULDS,1,10/07/2011 13:52,1.25,17126
559542,82482,WOODEN PICTURE FRAME WHITE FINISH,1,10/07/2011 13:32,2.55,17126
559542,23266,SET OF 3 WOODEN STOCKING DECORATION,1,10/07/2011 13:32,1.25,17126
559542,22178,VICTORIAN GLASS HANGING T-LIGHT,18,10/07/2011 13:32,1.25,17126
559539,22232,JIGSAW TOADSTOOLS 3 PIECE,1,10/07/2011 12:28,0.59,18024
559539,21204,DAISIES  HONEYCOMB GARLAND ,2,10/07/2011 12:28,1.65,18024
559538,23337,EGG FRYING PAN MINT ,1,10/07/2011 12:25,2.08,16880
559536,22371,AIRLINE BAG VINTAGE TOKYO 78,1,10/07/2011 12:17,4.25,16283
559536,22197,POPCORN HOLDER,15,10/07/2011 12:17,0.85,16283
559536,22992,REVOLVER WOODEN RULER ,4,10/07/2011 12:17,1.95,16283
559535,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,10/07/2011 12:16,5.45,17841
559535,22961,JAM MAKING SET PRINTED,2,10/07/2011 12:16,1.45,17841
559535,23152,IVORY SWEETHEART WIRE LETTER RACK ,1,10/07/2011 12:16,3.75,17841
559529,20719,WOODLAND CHARLOTTE BAG,4,10/07/2011 12:03,0.85,14808
559528,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,10/07/2011 11:34,3.75,13064
559528,21313,GLASS HEART T-LIGHT HOLDER ,12,10/07/2011 11:34,0.85,13064
559528,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,10/07/2011 11:34,6.95,13064
559526,23288,GREEN VINTAGE SPOT BEAKER,1,10/07/2011 11:19,0.85,15756
559526,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,10/07/2011 11:19,0.65,15756
559525,84596F,SMALL MARSHMALLOWS PINK BOWL,8,10/07/2011 10:30,0.42,16923
559525,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,10/07/2011 10:30,1.65,16923
559525,21403,BLUE EGG  SPOON,2,10/07/2011 10:30,0.12,16923
559513,21035,SET/2 RED RETROSPOT TEA TOWELS ,4,08/07/2011 15:56,3.25,14534
559512,85099B,JUMBO BAG RED RETROSPOT,30,08/07/2011 15:54,2.08,14188
559510,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,08/07/2011 15:29,0.55,14961
559509,72709,IVORY SCULPTED RND CANDLE ,1,08/07/2011 15:25,0.85,15920
559508,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,08/07/2011 15:23,0.85,12748
559508,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,08/07/2011 15:23,0.85,12748
559507,22960,JAM MAKING SET WITH JARS,1,08/07/2011 15:22,4.25,15920
559507,21469,POLKA DOT RAFFIA FOOD COVER,1,08/07/2011 15:22,3.75,15920
559505,22469,HEART OF WICKER SMALL,12,08/07/2011 15:16,1.65,16398
559504,21713,CITRONELLA CANDLE FLOWERPOT,2,08/07/2011 15:16,2.1,15920
559504,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,08/07/2011 15:16,2.95,15920
559472,15058A,BLUE POLKADOT GARDEN PARASOL,1,08/07/2011 13:39,7.95,18037
559465,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,08/07/2011 13:26,2.95,14680
559465,20724,RED RETROSPOT CHARLOTTE BAG,30,08/07/2011 13:26,0.85,14680
559460,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,08/07/2011 13:00,3.25,13862
559457,22212,FOUR HOOK  WHITE LOVEBIRDS,6,08/07/2011 12:50,2.1,14918
559457,21696,SMALL SILVER TRELLIS CANDLEPOT,12,08/07/2011 12:50,2.95,14918
559455,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,08/07/2011 12:34,2.1,13018
559455,23322,LARGE WHITE HEART OF WICKER,6,08/07/2011 12:34,2.95,13018
559436,84859B,BLUE DISCO HANDBAG,1,08/07/2011 12:18,1.95,15901
559436,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,08/07/2011 12:18,2.95,15901
559436,21088,SET/6 FRUIT SALAD PAPER CUPS,8,08/07/2011 12:18,0.19,15901
559424,22798,ANTIQUE GLASS DRESSING TABLE POT,8,08/07/2011 12:14,2.95,18121
559422,20712,JUMBO BAG WOODLAND ANIMALS,10,08/07/2011 12:00,2.08,12553
559421,22993,SET OF 4 PANTRY JELLY MOULDS,12,08/07/2011 11:55,1.25,12648
559420,23252,VINTAGE RED ENAMEL TRIM JUG ,4,08/07/2011 11:52,3.75,17663
559418,22365,DOORMAT RESPECTABLE HOUSE,4,08/07/2011 11:36,7.95,12681
559418,20724,RED RETROSPOT CHARLOTTE BAG,10,08/07/2011 11:36,0.85,12681
559401,23202,JUMBO BAG VINTAGE LEAF,10,08/07/2011 10:49,2.08,15039
559401,22424,ENAMEL BREAD BIN CREAM,2,08/07/2011 10:49,12.75,15039
559372,22730,ALARM CLOCK BAKELIKE IVORY,4,08/07/2011 10:23,3.75,12461
559371,23050,RECYCLED ACAPULCO MAT GREEN,2,08/07/2011 10:20,8.25,14264
559370,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,08/07/2011 10:01,0.83,17042
559368,20725,LUNCH BAG RED RETROSPOT,10,08/07/2011 09:38,1.65,17031
559368,22383,LUNCH BAG SUKI DESIGN ,10,08/07/2011 09:38,1.65,17031
559366,23049,RECYCLED ACAPULCO MAT RED,2,08/07/2011 09:03,8.25,13102
559364,20713,JUMBO BAG OWLS,20,08/07/2011 08:48,2.08,17735
559362,22398,MAGNETS PACK OF 4 SWALLOWS,12,08/07/2011 08:43,1.25,12635
559362,20981,12 PENCILS TALL TUBE WOODLAND,12,08/07/2011 08:43,0.85,12635
559360,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,07/07/2011 19:54,3.25,14657
559359,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,07/07/2011 19:18,0.85,14702
559359,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,07/07/2011 19:18,0.85,14702
559359,23125,6PC WOOD PLATE SET DISPOSABLE,6,07/07/2011 19:18,1.25,14702
559358,85066,CREAM SWEETHEART MINI CHEST,2,07/07/2011 19:14,12.75,15675
559358,16045,POPART WOODEN PENCILS ASST,100,07/07/2011 19:14,0.04,15675
559357,48187,DOORMAT NEW ENGLAND,10,07/07/2011 18:56,6.75,17107
559356,23088,ZINC HEART FLOWER T-LIGHT HOLDER,16,07/07/2011 18:29,1.25,15416
559356,23181,BULL DOG BOTTLE TOP WALL CLOCK,2,07/07/2011 18:29,8.25,15416
559355,22435,SET OF 9 HEART SHAPED BALLOONS,12,07/07/2011 18:14,1.25,17007
559354,23285,PINK VINTAGE SPOT BEAKER,8,07/07/2011 18:02,0.85,16012
559346,20829,GLITTER HANGING BUTTERFLY STRING,8,07/07/2011 17:19,2.1,13486
559346,84879,ASSORTED COLOUR BIRD ORNAMENT,8,07/07/2011 17:19,1.69,13486
559342,23298,SPOTTY BUNTING,6,07/07/2011 16:59,4.95,14493
559340,22365,DOORMAT RESPECTABLE HOUSE,2,07/07/2011 16:51,7.95,13699
559332,23245,SET OF 3 REGENCY CAKE TINS,4,07/07/2011 15:46,4.95,14021
559331,23286,BLUE VINTAGE SPOT BEAKER,8,07/07/2011 15:45,0.85,16156
559330,23173,REGENCY TEAPOT ROSES ,2,07/07/2011 15:44,9.95,17696
559330,16156S,WRAP PINK FAIRY CAKES ,25,07/07/2011 15:44,0.42,17696
559326,21935,SUKI  SHOULDER BAG,10,07/07/2011 15:16,1.65,13835
559325,47591D,PINK FAIRY CAKE CHILDRENS APRON,50,07/07/2011 15:06,1.65,17560
559323,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,48,07/07/2011 14:55,0.85,12971
559321,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,07/07/2011 14:30,0.85,17069
559321,22423,REGENCY CAKESTAND 3 TIER,5,07/07/2011 14:30,12.75,17069
559318,21914,BLUE HARMONICA IN BOX ,3,07/07/2011 14:08,1.25,18013
559318,10135,COLOURING PENCILS BROWN TUBE,6,07/07/2011 14:08,1.25,18013
559318,20985,HEART CALCULATOR,7,07/07/2011 14:08,1.25,18013
559318,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,07/07/2011 14:08,0.29,18013
559317,85049G,CHOCOLATE BOX RIBBONS ,1,07/07/2011 14:03,1.25,17611
559317,22778,GLASS CLOCHE SMALL,2,07/07/2011 14:03,3.95,17611
559317,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,07/07/2011 14:03,8.25,17611
559317,22672,FRENCH BATHROOM SIGN BLUE METAL,2,07/07/2011 14:03,1.65,17611
559317,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,07/07/2011 14:03,4.25,17611
559310,84596G,SMALL CHOCOLATES PINK BOWL,16,07/07/2011 13:33,0.42,15505
559308,21934,SKULL SHOULDER BAG,10,07/07/2011 13:05,1.65,13158
559308,22383,LUNCH BAG SUKI DESIGN ,10,07/07/2011 13:05,1.65,13158
559307,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,07/07/2011 13:02,0.85,15356
559305,84949,SILVER HANGING T-LIGHT HOLDER,6,07/07/2011 12:56,1.65,17892
559305,85017B,ENVELOPE 50 BLOSSOM IMAGES,6,07/07/2011 12:56,0.42,17892
559302,22424,ENAMEL BREAD BIN CREAM,1,07/07/2011 12:47,12.75,14527
559300,23245,SET OF 3 REGENCY CAKE TINS,4,07/07/2011 12:40,4.95,12471
559300,23236,DOILEY STORAGE TIN,6,07/07/2011 12:40,2.89,12471
559299,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,07/07/2011 12:39,1.65,16929
559298,22419,LIPSTICK PEN RED,12,07/07/2011 12:38,0.42,12471
559295,21671,RED SPOT CERAMIC DRAWER KNOB,12,07/07/2011 12:32,1.25,12362
559289,47566,PARTY BUNTING,3,07/07/2011 12:22,4.95,15719
559289,82581,TOILET METAL SIGN,2,07/07/2011 12:22,0.55,15719
559289,21932,SCANDINAVIAN PAISLEY PICNIC BAG,3,07/07/2011 12:22,1.65,15719
559289,22917,HERB MARKER ROSEMARY,1,07/07/2011 12:22,0.65,15719
559289,23118,PARISIENNE JEWELLERY DRAWER ,1,07/07/2011 12:22,7.5,15719
559254,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,07/07/2011 11:56,1.65,16814
559254,22723,SET OF 6 HERB TINS SKETCHBOOK,3,07/07/2011 11:56,3.95,16814
559254,21900,KEY FOB   SHED,8,07/07/2011 11:56,0.65,16814
559202,22180,RETROSPOT LAMP,2,07/07/2011 10:40,9.95,13583
559202,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,16,07/07/2011 10:40,0.42,13583
559202,78124,MAGAZINE RACK GEBRA ASSORTED ,24,07/07/2011 10:40,1.25,13583
559200,84879,ASSORTED COLOUR BIRD ORNAMENT,16,07/07/2011 10:36,1.69,13291
559174,81952V,ROUND PURPLE CLOCK WITH SUCKER,20,07/07/2011 10:04,0.19,18263
559174,20616,CHERRY BLOSSOM PASSPORT COVER,20,07/07/2011 10:04,0.75,18263
559173,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,07/07/2011 10:03,0.85,12540
559173,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,07/07/2011 10:03,4.95,12540
559173,22752,SET 7 BABUSHKA NESTING BOXES,2,07/07/2011 10:03,8.5,12540
559171,85132C,CHARLIE AND LOLA FIGURES TINS,12,07/07/2011 08:21,1.95,17651
559171,20727,LUNCH BAG  BLACK SKULL.,10,07/07/2011 08:21,1.65,17651
559170,23203,JUMBO BAG DOILEY PATTERNS,4,06/07/2011 17:31,2.08,16942
559169,22707,WRAP MONSTER FUN ,50,06/07/2011 17:25,0.42,16722
559168,21034,REX CASH+CARRY JUMBO SHOPPER,1,06/07/2011 17:05,0.95,13263
